Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,209.54204726219177,2.3124639987945557,0.7481788079470199,0.4161392305266475,0.49531054314056655,0.8567880794701986,0.4238321584383047,0.522960693817076,0.9413907284768211,0.4268893622957258,0.5403908347121495
2,204.7774796485901,1.3021984100341797,0.7910596026490067,0.4779846000210258,0.5531428255697615,0.8867549668874172,0.48477235240582855,0.5775204932718383,0.9508278145695365,0.48705495919147934,0.5906691077482809
3,204.43455982208252,1.6006767749786377,0.8079470198675497,0.503946573110482,0.5770780853629928,0.8903973509933775,0.5097974967079356,0.5980857805464413,0.9519867549668874,0.5120025657670795,0.610740131251348
4,205.09305882453918,1.4988112449645996,0.8153973509933775,0.5208764979501754,0.5917645154207952,0.8913907284768212,0.5261881155968128,0.6110261928899949,0.9528145695364238,0.5283732775305876,0.6236258320235568
5,204.79942512512207,1.456650733947754,0.8190397350993377,0.5258628324398213,0.5965182023726832,0.8947019867549669,0.5312477112130114,0.6158157901819684,0.9544701986754967,0.5333788772959523,0.6280826587114021
6,205.07074093818665,1.6094653606414795,0.8167218543046357,0.5285617050352175,0.5981868272530486,0.891887417218543,0.533922281452628,0.6173703758585917,0.9576158940397351,0.5362858590618145,0.6308915451780688
7,204.64334845542908,1.3166556358337402,0.8201986754966888,0.533932447703145,0.6030046020321804,0.8981788079470199,0.5393979124988866,0.6227858919320794,0.9571192052980132,0.5415112482742853,0.6349054337503445
8,205.33229279518127,1.524813175201416,0.820364238410596,0.5354057605382133,0.6042208349373109,0.8971854304635761,0.5408191420472054,0.6237439233305009,0.9566225165562914,0.5429758073990759,0.6360066377789091
9,205.56133842468262,1.576362133026123,0.8236754966887417,0.5388712814043958,0.6076068789459634,0.8975165562913907,0.5440457079716324,0.6263404273788166,0.9599337748344371,0.5463045014329563,0.6392068798183946
10,204.69143223762512,1.4342095851898193,0.8256622516556291,0.5389074161673525,0.6080363746183705,0.8980132450331125,0.5439534314263179,0.6263561298253536,0.9602649006622517,0.5462004263402013,0.6391803689032785
11,205.15651273727417,1.5211403369903564,0.8269867549668874,0.5425216151582072,0.6112602255051678,0.9019867549668874,0.5477893054989202,0.6303010060734736,0.9604304635761589,0.5498963895544703,0.6423366057356774
12,205.10648465156555,1.7090611457824707,0.825,0.5417243508882597,0.6100808263094744,0.8976821192052981,0.5468824037663489,0.6285979744308772,0.9607615894039735,0.5491856127377777,0.64163403530696
13,204.89969444274902,1.5672919750213623,0.8259933774834437,0.5434029748764871,0.6116530035332258,0.8996688741721854,0.5486213771527446,0.630414068432884,0.9599337748344371,0.5508136556190141,0.6428567212115294
14,204.29340529441833,1.5319764614105225,0.8321192052980132,0.545721578366448,0.6148326546669833,0.8996688741721854,0.550440180878674,0.6319527679192021,0.9597682119205299,0.5526443322458918,0.6443895926757975
15,204.8659405708313,1.5080933570861816,0.829635761589404,0.547385748449492,0.6155292636158177,0.8991721854304636,0.5522640575091544,0.6331752829515619,0.9594370860927153,0.5544567201680085,0.6456167922863442
16,205.29946422576904,1.4539680480957031,0.8266556291390729,0.5455359770839934,0.6134756179855877,0.8983443708609271,0.5506201557659101,0.6317343175526375,0.9594370860927153,0.5528570182628356,0.6443705788170041
17,204.9276568889618,1.4625606536865234,0.8288079470198676,0.5458915431514787,0.6142277078439633,0.898841059602649,0.5508423612747031,0.6320466082830237,0.9592715231788079,0.5530319922160334,0.6445105745206589
18,204.72833108901978,1.528088092803955,0.8258278145695365,0.5480317066120071,0.6151673470266673,0.9003311258278146,0.5533333315411018,0.6341686860386511,0.9610927152317881,0.5555448092228052,0.6467147400595489
19,204.89217233657837,1.6103417873382568,0.8301324503311258,0.548766162093979,0.6167619047967873,0.9009933774834437,0.5537533626767372,0.6347657570280827,0.9625827814569536,0.5559823721489167,0.6474599242977561
20,204.84419131278992,1.4641554355621338,0.830794701986755,0.5477712078208782,0.616007324825052,0.9044701986754967,0.5529188122684533,0.6346777842271754,0.9625827814569536,0.555019909853583,0.646652471754885
21,204.37663960456848,1.4421610832214355,0.827317880794702,0.5502456506885334,0.6172113917848272,0.9013245033112582,0.5554909459807866,0.6360598732604368,0.9610927152317881,0.5576491404302817,0.6483728933789531
22,205.24283504486084,1.545121431350708,0.8306291390728476,0.550139480185012,0.617860741033807,0.9008278145695364,0.5551333107182543,0.6357615561319339,0.9627483443708609,0.557403975238788,0.6485745980520509
23,204.93315601348877,1.658916711807251,0.8314569536423841,0.5504736281930009,0.6182608728695838,0.9014900662251656,0.555384898595148,0.6360305035100583,0.9622516556291391,0.5575971951870037,0.6485789199962303
24,205.19328331947327,1.4500741958618164,0.8337748344370861,0.5476405970776855,0.6167854398412459,0.9,0.5522436572204584,0.6335353036938048,0.9609271523178808,0.5544780880874874,0.6461437312413598
25,205.00783586502075,1.5335934162139893,0.8269867549668874,0.5469816304005074,0.6147119665850349,0.903476821192053,0.5523239661637654,0.6340959094723424,0.9605960264900663,0.5543674328700943,0.6458282009805483
26,204.84918355941772,1.4896204471588135,0.8276490066225165,0.5476164853358572,0.61529537980674,0.9009933774834437,0.552768989684855,0.6339179301946191,0.9610927152317881,0.5549157889640889,0.6462591568689952
