Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,179.51100945472717,1.021305799484253,0.731953642384106,0.37649821297172137,0.4610650525861389,0.8483443708609272,0.38478371139603745,0.49075124396640507,0.9471854304635762,0.3883315281215454,0.5110750589809413
2,175.50333619117737,0.7568709850311279,0.7711920529801325,0.4433831336066443,0.5221703303751922,0.8721854304635761,0.4504989391813234,0.547838370482654,0.9572847682119205,0.453579256345306,0.5653784169823876
3,178.82866549491882,0.763059139251709,0.791887417218543,0.46475264112267467,0.5434782591880137,0.8821192052980132,0.47110715644483026,0.5664073421538338,0.9577814569536424,0.473838859009615,0.5819921101550556
4,177.78944492340088,0.7365121841430664,0.7996688741721855,0.47643054241564203,0.5543187157070072,0.8884105960264901,0.4826184110960646,0.5767959807700256,0.9615894039735099,0.4852261863031455,0.5918132910593817
5,177.7633502483368,0.7438504695892334,0.8031456953642384,0.4859408835278055,0.5624530562156448,0.8943708609271523,0.4922668203738168,0.5855124754379002,0.9619205298013245,0.49468722298313145,0.5993959573904144
6,178.76997566223145,0.7645118236541748,0.8066225165562914,0.48768008251866096,0.564696884058306,0.8940397350993378,0.49379470366007583,0.5868586144494724,0.9596026490066225,0.4961679373868299,0.6003719658257606
7,177.03981471061707,0.7547931671142578,0.8082781456953643,0.4960147298433742,0.5714111353730945,0.8965231788079471,0.5021774815361764,0.5937723173979861,0.9612582781456953,0.5045006345323575,0.6070810889216497
8,180.57940769195557,0.7655866146087646,0.8112582781456954,0.500489001892149,0.5755145273762335,0.8973509933774835,0.5065700403871434,0.5974147847056452,0.9622516556291391,0.5089104261739001,0.6107751153166886
9,178.5656099319458,0.764237642288208,0.812251655629139,0.4973814122779368,0.5733769697560052,0.8985099337748345,0.5034841969910303,0.5953335937208247,0.9620860927152318,0.5057692159002428,0.6084108351480009
10,179.30711960792542,0.7509238719940186,0.8100993377483444,0.5001787685272804,0.5751275511833066,0.8970198675496689,0.5062789521226199,0.5971905923945328,0.9599337748344371,0.5085526584524288,0.6101542584316383
11,180.33517932891846,0.7355923652648926,0.8142384105960265,0.5006013481551569,0.5763801530419279,0.8986754966887417,0.506501897531399,0.5977813056435564,0.9632450331125828,0.5088257095443104,0.6110668715229963
12,179.15345358848572,0.7475571632385254,0.8102649006622517,0.4968577210133514,0.5725507579979217,0.8961920529801325,0.5028961067618283,0.5943702779017775,0.9629139072847682,0.50529750459918,0.6081024491512347
13,179.14804482460022,0.7613615989685059,0.8084437086092715,0.502454732996953,0.576245203297922,0.8950331125827815,0.508509658766615,0.5981970080936426,0.9607615894039735,0.5109063320487,0.6117748249052042
14,178.257178068161,0.7606134414672852,0.8173841059602649,0.5029038552507112,0.5787062612271248,0.8986754966887417,0.5086357012262814,0.599373880718173,0.9640728476821192,0.5109826089963491,0.6128216502737261
15,178.3216986656189,0.7658419609069824,0.8114238410596026,0.5018186954693601,0.5766927427115957,0.8960264900662251,0.5077835890105565,0.5982007474735515,0.963907284768212,0.5102241515660342,0.6121657008184986
16,178.0983760356903,0.755791425704956,0.8160596026490067,0.5054671896352378,0.5804885702664374,0.8986754966887417,0.5112709052027372,0.6014672815249117,0.9632450331125828,0.5135950196068216,0.6147580313420559
17,177.52034711837769,0.7725906372070312,0.8152317880794702,0.5032996294544324,0.578559263819546,0.8970198675496689,0.5090272720799928,0.5993009271581508,0.96341059602649,0.5114072350110485,0.6129476002491581
18,179.97372364997864,0.7474315166473389,0.8172185430463577,0.5059869389256827,0.5811516542749326,0.8950331125827815,0.5114670882670994,0.600924825291206,0.9625827814569536,0.5139358848066812,0.614888407514404
19,178.49666666984558,0.7667045593261719,0.8185430463576159,0.5083832650057831,0.5832974366609426,0.8981788079470199,0.5139869686758983,0.6035318075539575,0.9649006622516556,0.516393894543415,0.6172742259754754
20,178.53593158721924,0.7587752342224121,0.8105960264900662,0.505723023756966,0.579458627774673,0.8966887417218543,0.5118351276642499,0.6013962158131373,0.965728476821192,0.5143223737365824,0.615607414635252
