Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,287.14716506004333,0.9032795429229736,0.633774834437086,0.28692867654788073,0.36867517933820443,0.8016556291390728,0.2986953823078164,0.4112713817793283,0.928476821192053,0.30328201050689846,0.43740655851160803
2,283.790922164917,0.4662027359008789,0.730794701986755,0.36104232366235584,0.4490381938938298,0.8562913907284768,0.3699247863705573,0.4809843774076299,0.9473509933774834,0.3732382520200845,0.49978130504307855
3,282.64520239830017,0.4724135398864746,0.7635761589403973,0.4017213287080841,0.488178303873369,0.8759933774834437,0.4095990233495414,0.5166964274151074,0.9549668874172186,0.4124448105542072,0.5329528355289567
4,280.64652132987976,0.4646289348602295,0.7776490066225166,0.43096584936402776,0.5141120246814781,0.8821192052980132,0.4382270420304516,0.5405390224071266,0.9574503311258278,0.44093893672871065,0.5560402555200231
5,285.2704198360443,0.46149182319641113,0.7877483443708609,0.44630676442762685,0.5283020183688909,0.8857615894039735,0.4531238952874014,0.55310350285478,0.9605960264900663,0.4558340721343731,0.5685329905303554
6,285.15308928489685,0.47846007347106934,0.8003311258278145,0.46159663092610215,0.5430580046927449,0.8923841059602649,0.4679870068251445,0.5663321692796836,0.9612582781456953,0.4704923005481572,0.5805497387266788
7,285.4047772884369,0.46344518661499023,0.8004966887417219,0.46856315042573443,0.5484867085245048,0.8899006622516556,0.47487355131931186,0.5712233677166269,0.9587748344370861,0.47738929314826467,0.5854599605141091
8,285.4539749622345,0.46310973167419434,0.8081125827814569,0.47644801850099977,0.5563160954201416,0.8966887417218543,0.48271181108637284,0.5788571226846047,0.9622516556291391,0.4850942721871471,0.5923888781331151
9,284.3764624595642,0.4688270092010498,0.8109271523178808,0.4803231104803964,0.5599702351217164,0.8965231788079471,0.4863469964126526,0.5817159343207813,0.96341059602649,0.48880837872046007,0.5955721386667394
10,284.0109775066376,0.4807298183441162,0.81158940397351,0.4832608667087153,0.5623687288507974,0.8955298013245033,0.48915675552133603,0.5836788134284685,0.964569536423841,0.49169107495252407,0.5979688318723789
11,285.6770238876343,0.4819450378417969,0.8112582781456954,0.4857551508462117,0.5642527251990153,0.8933774834437086,0.4914917858444252,0.5850652678469178,0.963907284768212,0.49405030535309646,0.599613430024124
12,285.2367343902588,0.47346067428588867,0.81341059602649,0.4874660990223924,0.5660700244776611,0.8981788079470199,0.493418342427279,0.58758832881796,0.9620860927152318,0.4957337988306797,0.6007662668438578
13,286.19129753112793,0.48575425148010254,0.8144039735099338,0.49086854830232507,0.569011511062522,0.898841059602649,0.4968062693870851,0.5904575894580176,0.9655629139072848,0.49920840761059,0.6041893122611782
14,285.23708939552307,0.4726448059082031,0.8125827814569536,0.4918736860086205,0.569208763715622,0.9003311258278146,0.49801035736288124,0.5914496959997702,0.9642384105960264,0.5003241219181218,0.6046241933898003
15,285.4088439941406,0.47954678535461426,0.8157284768211921,0.4921383238725961,0.5701514045817749,0.9,0.49807442343014685,0.5915683329256787,0.9647350993377484,0.5004343115967432,0.6049416248722048
16,284.8957419395447,0.4697248935699463,0.8112582781456954,0.4879318432671095,0.5658853353416168,0.898841059602649,0.494069433875532,0.5881013512280874,0.9649006622516556,0.4964902902673863,0.6017672266598232
