Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,3.2808837890625,3.8108110427856445,0.01705298013245033,0.006491643014821825,0.008969993024448543,0.023509933774834436,0.006899696520478003,0.01055192083895352,0.03890728476821192,0.00741220641681982,0.01365046554939679
2,4.1330790519714355,2.7156898975372314,0.02384105960264901,0.010379480710606546,0.013507965181442106,0.04188741721854305,0.011601113639741579,0.01803347240477633,0.07533112582781457,0.012756069348533768,0.024834101169795147
3,4.946434259414673,2.6739304065704346,0.030794701986754967,0.011402882897088205,0.015822683902769596,0.05447019867549669,0.013060368283327217,0.02182615185184512,0.0902317880794702,0.014334462607899022,0.029163844489977987
4,5.747736215591431,2.5597708225250244,0.037582781456953644,0.012446717649532228,0.01819936732625967,0.06026490066225165,0.01395691156686612,0.02385248917614327,0.0978476821192053,0.015218198329034592,0.031435167453157845
5,6.560350179672241,2.6212549209594727,0.038741721854304634,0.013107918112057197,0.01903007173543366,0.061258278145695365,0.014635857673014525,0.024679674218584753,0.10231788079470198,0.016029836349651477,0.03298865039583824
6,7.347071886062622,2.602543592453003,0.0390728476821192,0.012992089771891112,0.019040208989239468,0.06291390728476821,0.014645109686199297,0.025066292121790283,0.10347682119205298,0.01604172641172882,0.033308123043855005
7,8.165902376174927,2.758305549621582,0.0402317880794702,0.013338195101440143,0.019567035537528685,0.06374172185430464,0.01492329512305346,0.025454769643716638,0.10413907284768212,0.01632234093252888,0.03367516912670968
8,9.132291078567505,3.330394983291626,0.03990066225165563,0.013304425522968578,0.01944834190122614,0.06473509933774835,0.015001905474547885,0.02569433441784426,0.10496688741721855,0.01639539920703621,0.03388206517611331
9,9.97249722480774,2.7879605293273926,0.0380794701986755,0.013043401135288558,0.018852012896398273,0.06639072847682119,0.01497593301563994,0.02596792074560012,0.10596026490066225,0.01632217119584648,0.033982900172426896
10,10.821688175201416,2.6856095790863037,0.040066225165562915,0.013033546199936945,0.019315763497139017,0.06589403973509934,0.014801964368950735,0.025814600728338438,0.10860927152317881,0.01624579374722398,0.03444770219654243
11,11.6701979637146,2.5468435287475586,0.0402317880794702,0.013386747082939139,0.019655298177607184,0.06754966887417219,0.015261557880014832,0.026536760258520142,0.10778145695364238,0.016634471378720858,0.03469279601749378
12,12.481897354125977,2.5476090908050537,0.04304635761589404,0.013571822768842643,0.02038244963710836,0.06887417218543046,0.015349018151497256,0.026895401494317225,0.10877483443708609,0.016711289676063223,0.0349853533830901
13,13.324419260025024,2.6623878479003906,0.04552980132450331,0.01389545884578998,0.021223298018449122,0.07052980132450332,0.015574299602482475,0.02747413480410154,0.11423841059602649,0.017071249491276457,0.03634140438167754
14,14.232819318771362,3.305403709411621,0.0456953642384106,0.014241169977924953,0.02155409914734718,0.07317880794701986,0.016085285759695794,0.02842389258861286,0.11672185430463576,0.017608584365119553,0.037309913729856065
15,15.179465770721436,3.273455858230591,0.04718543046357616,0.014664143803216657,0.02223136863654322,0.076158940397351,0.016624094963935937,0.029494053913491757,0.12119205298013246,0.01819098931920891,0.03867113496542329
16,16.017881393432617,2.6455271244049072,0.04850993377483444,0.014955849889624733,0.02279278095079265,0.07748344370860927,0.01693669197708961,0.03007997806991078,0.12350993377483444,0.018567403420819615,0.039506775792730126
17,16.917919397354126,2.882195234298706,0.05264900662251656,0.01582558078419007,0.024393219742730253,0.0816225165562914,0.017811256606959428,0.03168593102219144,0.12649006622516556,0.019393932391727722,0.04086425157876917
18,17.770578622817993,2.6792068481445312,0.05513245033112583,0.016538026910543478,0.025503608178812736,0.08327814569536424,0.018453517137875054,0.03257341271621965,0.12996688741721854,0.020058229573045736,0.042056780236947144
19,18.59607434272766,2.5159223079681396,0.05562913907284768,0.016902265321139507,0.025933741140135063,0.0859271523178808,0.018936453195591205,0.033507962662535494,0.1316225165562914,0.020489986453917287,0.042758359917060194
20,19.413352489471436,2.5199458599090576,0.05645695364238411,0.01716933406916852,0.026334756350728232,0.08658940397350993,0.019242528372592667,0.033929699412741925,0.12980132450331125,0.02074848533127032,0.04274040310666046
21,20.22036862373352,3.0895652770996094,0.057947019867549666,0.017696835908756436,0.027102640670872563,0.08841059602649007,0.01976714420189806,0.034751024589049974,0.13311258278145696,0.02130239368309097,0.04382712032571389
22,21.187409162521362,3.2810168266296387,0.058443708609271526,0.01816750762115001,0.02758380650139186,0.0880794701986755,0.020211999379667712,0.03506350955903197,0.13543046357615893,0.021823437180409074,0.04465315710451342
23,22.104617595672607,2.701916456222534,0.06059602649006623,0.01832971985703775,0.028184714609829728,0.09072847682119205,0.020401374457230177,0.035778220256036254,0.13625827814569536,0.021965954854462535,0.045023055370579525
24,22.90371584892273,2.6444358825683594,0.0597682119205298,0.018149505939241042,0.027867803382964886,0.09155629139072848,0.02030385248003091,0.035839367293815504,0.1357615894039735,0.02184719170902583,0.044856424032185385
25,23.753154277801514,2.7114672660827637,0.05927152317880795,0.018032429307263762,0.027658269078611887,0.09221854304635761,0.02031832914799671,0.035987151268239426,0.13741721854304637,0.021902316765714008,0.04521557222832936
26,24.60581946372986,2.9192757606506348,0.06009933774834437,0.01808656575212867,0.027892079088204277,0.09304635761589404,0.02034551630074514,0.03618708991284165,0.13725165562913907,0.021920775014464076,0.045256321379355584
27,25.444271087646484,2.6581344604492188,0.06258278145695365,0.018643566698202472,0.02888556087895501,0.09519867549668874,0.020867884063735284,0.03708134866428108,0.13874172185430464,0.022396588109494124,0.04597780161695797
28,26.309186697006226,2.8708932399749756,0.06307947019867549,0.01918177756753917,0.029411882468558515,0.09619205298013245,0.021417221500515563,0.037702587859857244,0.14105960264900663,0.022983341480685985,0.046853403633403595
29,27.277960777282715,3.371232748031616,0.06258278145695365,0.019103660779985293,0.029229821060816324,0.0956953642384106,0.021343678100797844,0.03752990701400564,0.1400662251655629,0.022892951591030285,0.04658158155013736
30,28.26591968536377,3.084787130355835,0.06341059602649006,0.01888908598759593,0.029253662638331422,0.09652317880794702,0.02113884610970602,0.037566709726430496,0.1400662251655629,0.022645482973079875,0.04642559689576869
