Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10
315,1016.4758803844452,2.613205671310425,0.8187086092715232,0.517706625144541,0.5903241981315095
320,1032.713527917862,2.5430867671966553,0.8195364238410596,0.518058840534008,0.5908740736171729
325,1048.1837623119354,2.505310535430908,0.8183774834437086,0.5134520524545387,0.5870115345123667
330,1064.777804851532,2.5015275478363037,0.8147350993377483,0.5137913907284778,0.5865428662223457
335,1079.8750960826874,2.5954999923706055,0.8187086092715232,0.5190135209713043,0.5913453143742637
340,1096.4968626499176,2.568542003631592,0.8187086092715232,0.5186631451697691,0.5910719386670841
345,1111.8716535568237,2.5994784832000732,0.8188741721854305,0.5157473325974999,0.5888881514680961
350,1128.5563290119171,2.409348726272583,0.8173841059602649,0.5150616261957331,0.5880199653768773
355,1144.2015676498413,3.292811870574951,0.8190397350993377,0.5215383554083904,0.5932313736357967
360,1161.19122672081,2.5441274642944336,0.8223509933774834,0.5186993456322949,0.59200551250738
365,1177.2655937671661,2.626953125,0.8195364238410596,0.5189788315988666,0.5914660981423255
370,1193.3241193294525,2.4607951641082764,0.8168874172185431,0.5143557500262809,0.5873088814423024
375,1209.6880576610565,2.6647229194641113,0.8210264900662252,0.5194742063492082,0.5921539193933284
380,1226.1568548679352,2.5543196201324463,0.821523178807947,0.5176781115315899,0.5909238269930667
385,1242.357396364212,2.5774762630462646,0.8182119205298013,0.5181091007043018,0.5906192816901937
390,1258.5417125225067,2.498488187789917,0.8180463576158941,0.5105953694943778,0.5849507818765978
395,1274.4023838043213,3.250314950942993,0.822682119205298,0.5195821507410919,0.5927552624195398
400,1291.688637495041,2.5919718742370605,0.8228476821192053,0.5194494376116896,0.5926350133015158
405,1307.334629535675,2.6069114208221436,0.8206953642384106,0.5160753048460024,0.5895824479584991
410,1323.9272136688232,2.553539991378784,0.8175496688741721,0.5142345343214559,0.5873339987361056
415,1339.5532789230347,2.6067426204681396,0.8225165562913908,0.5179785556606756,0.5913814417761623
420,1356.480099439621,2.5226616859436035,0.8188741721854305,0.5187980920845183,0.5911995299907112
425,1372.1245970726013,2.826112747192383,0.8187086092715232,0.5172678177231165,0.5900630327376828
430,1388.7463626861572,2.515958070755005,0.8201986754966888,0.5191406496373404,0.5917572526583043
435,1404.5974967479706,2.6709723472595215,0.8211920529801324,0.5191729738252938,0.5920421984810793
440,1420.6799874305725,2.4386696815490723,0.8205298013245033,0.5220864212130775,0.5941412479914269
445,1436.7831256389618,2.7004287242889404,0.823841059602649,0.5202042599600555,0.5935045033150496
450,1452.182105064392,2.553187608718872,0.8208609271523178,0.5144834042888703,0.5885039977245602
455,1468.8713388442993,2.539355993270874,0.8162251655629139,0.5220928597708413,0.5931016773778677
460,1484.2249128818512,2.5640382766723633,0.8211920529801324,0.5230832807736802,0.5952139443120358
465,1500.0647876262665,2.4493050575256348,0.8195364238410596,0.517366958372755,0.5902840853540084
470,1515.8693387508392,2.6508891582489014,0.8160596026490067,0.5163944076526874,0.5888225604598915
475,1531.7185595035553,2.554445743560791,0.8218543046357616,0.5183995584988983,0.5915916388343024
480,1548.0993242263794,2.6665525436401367,0.8218543046357616,0.5150851466414383,0.5890608611604365
485,1563.6568727493286,2.5588643550872803,0.8198675496688742,0.520929714601074,0.5930847125679711
490,1579.072749376297,2.562401294708252,0.8205298013245033,0.5217598286555262,0.5939060714598672
495,1595.456710577011,2.4258906841278076,0.821523178807947,0.5206966125302233,0.5932435817800572
500,1610.9564175605774,2.7715795040130615,0.8205298013245033,0.5179489251550528,0.5909870986439157
505,1626.9903619289398,2.549527168273926,0.8205298013245033,0.520415943971409,0.5927788036727039
510,1643.225485086441,2.530587673187256,0.8175496688741721,0.5214798827919708,0.5929338905046714
515,1658.4162211418152,2.5010228157043457,0.825,0.5223707689477579,0.5954167455057593
520,1674.407189130783,2.501730442047119,0.8220198675496688,0.527119993692843,0.5981811350777189
525,1690.4848427772522,3.285133123397827,0.8173841059602649,0.5196137522337861,0.5915331777162613
530,1705.9551708698273,2.618847370147705,0.8236754966887417,0.5238793624513832,0.5961766188529549
535,1722.3146390914917,2.4074690341949463,0.8210264900662252,0.5199512509197951,0.5924963596968248
540,1737.5664291381836,2.6561336517333984,0.8208609271523178,0.5161723431094306,0.589843795064631
545,1754.021455526352,2.440925359725952,0.819205298013245,0.5198951434878591,0.5921385154354664
550,1769.576619386673,2.6390466690063477,0.8206953642384106,0.5228309287291103,0.594822798361096
555,1785.5315821170807,2.422053575515747,0.8206953642384106,0.5250713497319476,0.5963690765440256
560,1800.9292278289795,2.731538772583008,0.8163907284768211,0.5247369389256822,0.5951791765965374
565,1816.5542931556702,2.5201284885406494,0.8178807947019867,0.5205282245348479,0.5922840024776993
570,1832.79865193367,2.5989019870758057,0.8175496688741721,0.517542507621152,0.5900803093455677
575,1848.228544473648,2.433906316757202,0.8213576158940398,0.526892541784927,0.5980403762606934
580,1864.5414941310883,2.519230604171753,0.819205298013245,0.5181047645327459,0.5905659305939714
585,1880.5254712104797,2.6723434925079346,0.8201986754966888,0.5215855276989404,0.5936114220921009
590,1896.0958697795868,2.633347272872925,0.8220198675496688,0.5172728765899303,0.5908208059490397
595,1912.083521604538,2.502392530441284,0.8198675496688742,0.520927480815728,0.593027895637778
600,1927.9419367313385,2.6760849952697754,0.8220198675496688,0.5173642646904256,0.5907886636977911
605,1943.7495992183685,2.5326855182647705,0.8193708609271523,0.5226846157889227,0.5943257611202657
610,1959.6654026508331,2.498274564743042,0.8223509933774834,0.5260920582360992,0.5975935779289147
615,1975.311236858368,2.5329740047454834,0.8211920529801324,0.5241549721433848,0.5958339815744782
620,1990.8025028705597,2.706256628036499,0.8195364238410596,0.519972340481449,0.5922717223941943
625,2006.939954996109,2.517284631729126,0.8230132450331126,0.5213982182276895,0.5941801624942331
630,2022.2289984226227,2.5700440406799316,0.8220198675496688,0.5192658073163058,0.5923885085183458
635,2038.6566438674927,2.5132601261138916,0.8243377483443709,0.5255221144749306,0.5976321347597675
640,2054.2682831287384,2.510500192642212,0.8195364238410596,0.5233897692631151,0.5947451973953908
645,2070.8015418052673,2.4406869411468506,0.8213576158940398,0.519393461578893,0.5922735675566275
650,2086.430666208267,2.613079309463501,0.8197019867549669,0.5206696757069295,0.5926946931926805
655,2102.441530942917,2.5563859939575195,0.8188741721854305,0.5238547251130049,0.595169036974752
660,2118.203024148941,2.749788761138916,0.8200331125827814,0.5193082492378868,0.5919276589512369
665,2134.458160161972,2.5426902770996094,0.8183774834437086,0.5242254677809339,0.5951798381621127
670,2149.8338401317596,2.6433827877044678,0.823841059602649,0.5233806370230226,0.5959174272010932
675,2166.09139418602,2.5211639404296875,0.8218543046357616,0.5258156601492708,0.5971020664993167
680,2181.731782436371,2.7380716800689697,0.8200331125827814,0.524350231262484,0.5957399911458499
685,2197.6336538791656,2.4329638481140137,0.8235099337748344,0.5183800457269014,0.5919248976534762
690,2212.829775571823,2.6045234203338623,0.8228476821192053,0.5231158677599096,0.595356961060418
695,2228.2280168533325,2.4943671226501465,0.8236754966887417,0.5257180305897209,0.5976204789142541
700,2243.9886050224304,2.6151280403137207,0.8216887417218544,0.5248420582360999,0.5964674892121823
705,2259.191723585129,2.4718761444091797,0.8216887417218544,0.5245853043204047,0.5962470724521529
710,2275.454500436783,2.5383055210113525,0.8223509933774834,0.5260073714916456,0.5974725954405752
715,2290.7954816818237,2.5546650886535645,0.8213576158940398,0.5232213155681721,0.5950923935198886
720,2306.925812959671,2.619217872619629,0.8225165562913908,0.5254675838326519,0.5970536287194981
725,2322.7047448158264,2.431086301803589,0.8221854304635762,0.5232160596026508,0.5954264071074941
730,2338.730421066284,2.613630771636963,0.8206953642384106,0.529955061494798,0.6001549398206932
735,2354.2064015865326,2.5697665214538574,0.8168874172185431,0.5235183433196693,0.5943922081549329
740,2370.390494823456,2.586832046508789,0.8230132450331126,0.5222198570377398,0.5948248066246279
745,2386.5490713119507,2.592909574508667,0.8245033112582781,0.5272515242300031,0.5989517138237315
750,2402.077842235565,2.6126108169555664,0.8231788079470199,0.5264459161147926,0.5979282370739946
755,2418.1548657417297,2.42453670501709,0.820364238410596,0.5267920214443405,0.5976458367943407
760,2433.1719501018524,2.7648134231567383,0.8201986754966888,0.5218671160517204,0.593812381510438
765,2448.9402635097504,2.430813789367676,0.8195364238410596,0.5226787685272796,0.5942935977416262
770,2465.3718798160553,2.723057746887207,0.8211920529801324,0.5219147482392524,0.5940387679217694
775,2480.3734982013702,2.4335122108459473,0.822682119205298,0.5222904183748573,0.5948237295964044
780,2496.621696949005,2.4298949241638184,0.8225165562913908,0.518889414485442,0.5921459831401741
785,2512.1409113407135,2.7032814025878906,0.8225165562913908,0.5222538894144864,0.5946157954592264
790,2528.0383265018463,2.4344961643218994,0.821523178807947,0.5204873594029229,0.5931711548048537
795,2544.5701735019684,2.669019937515259,0.8200331125827814,0.5192242194891212,0.5919360529078641
800,2559.4616191387177,2.489046335220337,0.8213576158940398,0.5207812992746792,0.5932670596432715
805,2574.9377868175507,2.5105175971984863,0.8206953642384106,0.5244492405129842,0.5958516960949961
810,2590.154901742935,2.6322245597839355,0.8231788079470199,0.5219474666246207,0.594747021309829
815,2605.2531678676605,2.552537202835083,0.8231788079470199,0.5270523888363307,0.598449859591415
820,2622.0670053958893,2.6161739826202393,0.8213576158940398,0.5195493009565872,0.5924134473152673
825,2637.239239692688,2.5294556617736816,0.8211920529801324,0.5249415930831511,0.5964738102273138
830,2653.8380148410797,2.455817461013794,0.8254966887417219,0.5199312782508168,0.5936093864737428
835,2669.2458395957947,2.5913808345794678,0.8211920529801324,0.5222072427204895,0.5943229573715711
840,2685.4749257564545,2.5134990215301514,0.8248344370860927,0.5236671528434789,0.5963368704328975
845,2700.9473009109497,2.6761436462402344,0.8208609271523178,0.5238785083569868,0.5954463079512008
850,2716.9214651584625,2.525707960128784,0.8206953642384106,0.526313728581943,0.5975545480750108
855,2732.6654551029205,2.6311113834381104,0.8233443708609272,0.525986150530854,0.5977576073201923
860,2748.5874285697937,2.4633824825286865,0.819205298013245,0.5219518027961748,0.5938599520882171
865,2764.051831483841,2.68542218208313,0.8241721854304636,0.5240342820351133,0.5963376763640725
870,2779.741091489792,2.4439332485198975,0.8172185430463577,0.5277595789971635,0.5976482459841601
875,2796.1470143795013,2.7000768184661865,0.8254966887417219,0.524329076001263,0.5970661166999269
880,2810.989837169647,2.5395493507385254,0.8228476821192053,0.522590205508254,0.5951501103489392
885,2826.9154057502747,2.673814535140991,0.8197019867549669,0.5242195548197225,0.5955266513411052
890,2842.744092941284,2.4108951091766357,0.8240066225165563,0.5278892042468224,0.5992712303507325
895,2859.0451984405518,2.556259870529175,0.825,0.5241353279722508,0.596737228118551
900,2874.2439329624176,2.5375025272369385,0.820364238410596,0.5236677441396002,0.5953688030954737
905,2891.0372495651245,2.5377824306488037,0.8230132450331126,0.52660950804163,0.5982103555824337
910,2906.3853623867035,2.5860559940338135,0.8231788079470199,0.5265064911174184,0.5981340791612578
915,2922.4664056301117,2.501995325088501,0.8200331125827814,0.5209174287816691,0.5931428900621676
920,2938.6273996829987,2.63962984085083,0.8205298013245033,0.5236229370335354,0.5951994940764451
925,2953.961343765259,2.5663139820098877,0.8236754966887417,0.5249877798801655,0.5970288452042464
930,2970.513777732849,2.4273574352264404,0.8211920529801324,0.5222985651214146,0.5944318012715568
935,2985.1830594539642,2.778259754180908,0.8198675496688742,0.5201947335225496,0.592644668075019
940,3001.871722459793,2.4452412128448486,0.8201986754966888,0.5232734153263962,0.5950155036010815
945,3017.581463098526,2.9787509441375732,0.8193708609271523,0.5192535214969,0.5918112516146625
950,3033.60945892334,2.4144368171691895,0.8230132450331126,0.5246349074950084,0.5966057445200464
955,3050.1057875156403,2.63726806640625,0.8213576158940398,0.5215594449700418,0.5937157333359455
960,3065.173810005188,2.5694074630737305,0.8177152317880795,0.5235594712498718,0.5945725031342528
965,3081.946473121643,2.626474142074585,0.8175496688741721,0.5176554451802811,0.5901008977490007
970,3097.4842567443848,2.647982120513916,0.8216887417218544,0.5249164301482195,0.5965693028767767
975,3113.4154279232025,2.499799966812134,0.8175496688741721,0.5247193314411874,0.5955679782115729
980,3129.78493642807,2.496199369430542,0.8200331125827814,0.5271176285083585,0.5978493367120012
985,3145.620700597763,2.530471086502075,0.8193708609271523,0.525655944497006,0.5965433237285893
990,3161.6547899246216,2.524575710296631,0.8225165562913908,0.5232804451802822,0.5955451899848112
995,3177.322823047638,2.714494466781616,0.8211920529801324,0.5220860927152345,0.5942338216474568
1000,3193.4408140182495,2.629910469055176,0.8210264900662252,0.5219711841690329,0.5942195888486851
1005,3209.300848007202,2.5379602909088135,0.821523178807947,0.5275843582466103,0.5985173843857351
1010,3225.1785202026367,2.4314475059509277,0.8235099337748344,0.5250957899716199,0.5971176801113796
1015,3240.89425945282,2.569633722305298,0.8218543046357616,0.524224876484811,0.5960950309713573
1020,3256.7835881710052,2.5404677391052246,0.8230132450331126,0.5274015163460543,0.5987353515821665
1025,3273.0585618019104,2.679702043533325,0.8220198675496688,0.5233537658992965,0.5954571757405681
1030,3288.6753170490265,2.5199520587921143,0.8213576158940398,0.5237943472090849,0.5957105504597594
1035,3304.932456254959,2.561699390411377,0.8182119205298013,0.5283651319247351,0.5984265038778737
1040,3320.584895849228,2.6512715816497803,0.8216887417218544,0.5230612714180616,0.5952295009989765
1045,3336.3749113082886,2.5312869548797607,0.8210264900662252,0.5276097182802498,0.5984971229195061
1050,3352.6648190021515,2.509498357772827,0.822682119205298,0.525332374119627,0.5971296414792532
1055,3367.940149307251,2.663419723510742,0.8236754966887417,0.527927638494694,0.599385882749798
1060,3384.371760368347,2.5387816429138184,0.8241721854304636,0.5270241380216559,0.5988152159505654
1065,3400.174611568451,2.7075235843658447,0.821523178807947,0.5197827315252838,0.592623033036965
1070,3415.991968870163,2.4219837188720703,0.8225165562913908,0.5249453379585844,0.596729242196559
1075,3432.3583524227142,2.5238451957702637,0.8233443708609272,0.5245664485440997,0.5966888606955459
1080,3447.7268245220184,2.5364654064178467,0.8258278145695365,0.528143527278463,0.5999680654626781
1085,3464.150490760803,2.6606569290161133,0.8218543046357616,0.5229591742878191,0.5950860523725279
1090,3480.090831756592,3.1916987895965576,0.8211920529801324,0.5235402869757189,0.5953991361407854
1095,3496.8610475063324,2.4698147773742676,0.8208609271523178,0.5310446231472737,0.601019913406059
1100,3513.042238712311,2.619084596633911,0.825,0.5265980763166213,0.5984679908964177
1105,3529.033392429352,2.5497238636016846,0.8248344370860927,0.527412685272787,0.5991053320093174
1110,3545.320588350296,2.50571608543396,0.8205298013245033,0.5277163486807548,0.5986416003489934
1115,3560.7406566143036,3.154921531677246,0.8197019867549669,0.5263482865552412,0.5972192315247277
1120,3577.133495569229,2.4845571517944336,0.8210264900662252,0.5223380505623908,0.5944239051825154
1125,3592.906634092331,3.2836432456970215,0.8253311258278145,0.5278815173972474,0.5995979836826569
1130,3609.2576394081116,2.494757890701294,0.8221854304635762,0.5250381057500275,0.5967347418375656
1135,3625.278106689453,2.531611680984497,0.8243377483443709,0.5219899085462011,0.5947475747819235
1140,3641.0866355895996,2.628304958343506,0.821523178807947,0.5281968753284991,0.5989653247316267
1145,3657.3661918640137,2.544625997543335,0.8235099337748344,0.5239829049721446,0.5961704616412574
1150,3673.5590360164642,2.612419605255127,0.8216887417218544,0.5199929701461179,0.5927937411645787
1155,3689.299711227417,2.5298757553100586,0.8216887417218544,0.5257089640491974,0.597087743904037
1160,3705.4664227962494,2.509753465652466,0.8208609271523178,0.5255117339430277,0.5968353044074179
1165,3721.4893028736115,2.6635429859161377,0.825,0.5279089141175258,0.599535953331203
1170,3737.248606443405,2.6370668411254883,0.8253311258278145,0.5239685167665321,0.5966728291805428
1175,3754.3368787765503,2.42126727104187,0.823841059602649,0.5279150898770123,0.5993833661709215
1180,3769.335684776306,2.613157033920288,0.8246688741721855,0.5234160490907193,0.596078287445804
1185,3786.062137365341,2.435316324234009,0.8210264900662252,0.5223391017554946,0.5944365969906409
1190,3800.7308144569397,2.7427828311920166,0.8221854304635762,0.5268780221801764,0.598106873387142
1195,3817.1240360736847,2.439676523208618,0.8197019867549669,0.5258332019341976,0.5968015251492874
1200,3833.311198949814,2.989996910095215,0.820364238410596,0.5255330206033867,0.5967544205559655
1205,3849.061313390732,2.4375476837158203,0.8223509933774834,0.5287560443603498,0.5996984759127104
1210,3866.0198183059692,2.6249146461486816,0.8220198675496688,0.5251461815410515,0.5967750314625684
1215,3880.8990201950073,2.5513460636138916,0.8248344370860927,0.5211890307999599,0.5943722214774306
1220,3898.1068110466003,2.50618577003479,0.8216887417218544,0.5251455902449306,0.5966719729503114
1225,3913.341804265976,2.732182741165161,0.825,0.5258681541049112,0.5979645940436016
1230,3929.1124131679535,2.625875234603882,0.8208609271523178,0.5218290103016928,0.5938922701996223
1235,3946.2182796001434,2.5635876655578613,0.822682119205298,0.5278252128666059,0.5990445743081844
1240,3961.536328315735,2.608499526977539,0.8235099337748344,0.5256202696310329,0.5974076441664395
1245,3978.4103887081146,2.460031747817993,0.8208609271523178,0.5250081467465588,0.5964142473483498
1250,3993.586449623108,3.3562185764312744,0.8210264900662252,0.5276435535582904,0.5985812513205385
1255,4010.3542466163635,2.432295083999634,0.8210264900662252,0.5240578024808172,0.5958252488594915
1260,4026.473432779312,2.803743839263916,0.8183774834437086,0.5246331993062139,0.5955317501809568
1265,4041.717415332794,2.4167871475219727,0.8220198675496688,0.526944510144015,0.5980933199290486
1270,4058.4409425258636,2.51131272315979,0.8231788079470199,0.519471512666878,0.5927028352220697
1275,4073.0996191501617,2.513685703277588,0.8205298013245033,0.5250712840323782,0.5963148990080717
1280,4089.7856724262238,2.501024007797241,0.819205298013245,0.5245645432565976,0.5956849439987021
1285,4104.655369758606,2.7148094177246094,0.8256622516556291,0.5228737648481047,0.5958935406853099
1290,4120.927038431168,2.498218059539795,0.8178807947019867,0.5227487385682759,0.5940942017780062
1295,4137.195935487747,2.4893321990966797,0.8223509933774834,0.5231384684116489,0.595358973429315
1300,4152.526289701462,2.526108503341675,0.8220198675496688,0.521594791338171,0.5940727952611763
1305,4169.000745773315,2.5263476371765137,0.8197019867549669,0.5236042783559344,0.5952077138966861
1310,4184.073702335358,2.7063989639282227,0.8216887417218544,0.5249590691685079,0.5966255640158691
1315,4200.7277801036835,2.4416658878326416,0.8187086092715232,0.5213740407862941,0.5932930222339085
1320,4216.298022508621,2.746349811553955,0.8243377483443709,0.5206571270892479,0.5938290106954716
1325,4232.235929012299,2.42893123626709,0.8208609271523178,0.5266210711657743,0.5977174950988086
1330,4248.556985378265,2.6311168670654297,0.8218543046357616,0.5218411647219608,0.5942778607047309
1335,4263.995287179947,2.4851233959198,0.8223509933774834,0.5215121412803545,0.5940833301848775
1340,4280.810678243637,2.629272699356079,0.8220198675496688,0.5271910149269423,0.598282577449885
1345,4296.107520580292,2.598670244216919,0.8206953642384106,0.5248795726900046,0.5961316858298992
1350,4312.695868253708,2.5257110595703125,0.8233443708609272,0.5185437033533081,0.5921446630134598
1355,4328.6972219944,2.695256471633911,0.8213576158940398,0.5240580652790937,0.5957781611491847
1360,4344.519178152084,2.5901122093200684,0.8206953642384106,0.5269675706927379,0.597757564389359
1365,4360.97491979599,2.4844958782196045,0.8228476821192053,0.5273124934300443,0.598580244512003
1370,4376.887485265732,2.6078498363494873,0.822682119205298,0.5232357037737847,0.5955100974190243
1375,4392.928782463074,2.5230045318603516,0.820364238410596,0.5219332098181462,0.5940548704313602
1380,4409.1767065525055,2.7224624156951904,0.8246688741721855,0.5265530721118484,0.5983516011167692
1385,4424.749621152878,2.6366493701934814,0.8245033112582781,0.5251553137811434,0.5971955889452759
1390,4441.088298797607,2.49806809425354,0.8205298013245033,0.5257212498686017,0.5968924179276072
1395,4457.21052479744,2.484778642654419,0.823841059602649,0.5286755623883131,0.599916411901905
1400,4473.115282297134,2.5144641399383545,0.8254966887417219,0.5276446704509635,0.5994427711292201
1405,4489.930362224579,2.566922187805176,0.8180463576158941,0.5251158940397369,0.5959469238992441
1410,4505.459243297577,2.6035943031311035,0.8218543046357616,0.5290970908230862,0.5997804142090913
1415,4522.010785341263,2.4831249713897705,0.8241721854304636,0.525379809208454,0.5975115724000414
1420,4537.238239765167,2.6876604557037354,0.8240066225165563,0.525463641858512,0.5975399058371929
1425,4553.913277864456,2.4851815700531006,0.8220198675496688,0.5224434983706527,0.5947804701892433
1430,4569.57940030098,2.576796770095825,0.8233443708609272,0.5306734862819326,0.6012816065420431
1435,4585.362480640411,2.577275514602661,0.8220198675496688,0.5270692736255658,0.5983296334847016
1440,4601.384395837784,2.5082504749298096,0.8205298013245033,0.5236331861663016,0.5953271859082441
1445,4618.0540890693665,2.6592557430267334,0.8240066225165563,0.526344278881531,0.5980445009466492
1450,4633.851432561874,2.610886573791504,0.8221854304635762,0.5274364028171991,0.5985587867884941
1455,4650.514124631882,2.6350393295288086,0.8228476821192053,0.529285714285716,0.6000813229811108
1460,4666.192599773407,3.235339403152466,0.8220198675496688,0.5242905760538228,0.5960995578567347
1465,4683.285211324692,2.5197064876556396,0.8200331125827814,0.5284219620519301,0.5988619751283346
1470,4699.594072341919,2.6110198497772217,0.8225165562913908,0.5255217202775161,0.597235586860463
1475,4715.165482759476,2.495997428894043,0.8233443708609272,0.526719751918428,0.5983511191945137
1480,4730.995135307312,2.6722657680511475,0.8245033112582781,0.5256974666246201,0.5977026670254444
1485,4747.055271863937,2.6347854137420654,0.8245033112582781,0.5268605460948199,0.5986008857409606
1490,4763.8479998111725,2.458127021789551,0.8223509933774834,0.519235125617578,0.5923267189583884
1495,4778.549483299255,2.592719316482544,0.8235099337748344,0.5215528750131417,0.5944364149951717
1500,4795.213359594345,2.522317886352539,0.821523178807947,0.5249892909702522,0.5966235633746092
1505,4811.252296447754,2.7702584266662598,0.8236754966887417,0.5243997030379494,0.5965842723054069
1510,4826.61181473732,2.453437566757202,0.823841059602649,0.527277278461055,0.5988422841670915
1515,4842.879512786865,2.4956257343292236,0.8201986754966888,0.522814963733839,0.5946588587074071
1520,4857.527242183685,2.4330215454101562,0.8218543046357616,0.5293550273310228,0.5999187332317526
