Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,88.38529229164124,0.9010379314422607,0.7632450331125827,0.4588179333543578,0.5319202858529657,0.8602649006622517,0.46555218662805103,0.5564513487678169,0.9415562913907285,0.46843393087046675,0.573104730470011
2,86.79115581512451,0.5414509773254395,0.8079470198675497,0.5097866734994235,0.5816215667739314,0.8879139072847683,0.5153807559705491,0.6018938087362936,0.9519867549668874,0.5176685922786796,0.6150470863176953
3,87.00767374038696,0.5489373207092285,0.8100993377483444,0.5275274624198489,0.5957812441266558,0.8875827814569537,0.5329684825031589,0.6154511629685259,0.9506622516556291,0.5352449873894508,0.6284428072648042
4,86.77691578865051,0.5500853061676025,0.8170529801324503,0.5410281982550206,0.6078435960355629,0.8980132450331125,0.5467259013043505,0.6284134906450628,0.9562913907284768,0.5488032652857678,0.6403727582948666
5,86.68407726287842,0.5642585754394531,0.8233443708609272,0.5439301482182286,0.6114409796108149,0.8996688741721854,0.549175946825024,0.6306744105027634,0.9571192052980132,0.5512396699365908,0.6424896582392087
6,87.52804064750671,0.5475845336914062,0.8218543046357616,0.5475363318616655,0.6138201513197108,0.902317880794702,0.5531179806740654,0.6341572561171157,0.9562913907284768,0.5550391366944802,0.6452296704590507
7,87.01510453224182,0.5492498874664307,0.8274834437086093,0.5522279380847285,0.6188199507399997,0.9054635761589404,0.5576856034971452,0.6385972795794809,0.9592715231788079,0.5595781895339675,0.6495978564847361
8,86.53655552864075,0.5518763065338135,0.828476821192053,0.5583317565436793,0.6235810187776779,0.9009933774834437,0.5634676393412413,0.6420461051973305,0.9612582781456953,0.5656356184853467,0.6544473584288948
9,87.11119437217712,0.5497431755065918,0.8266556291390729,0.553517292126566,0.6195382470227113,0.902317880794702,0.5588316309165273,0.638749700400036,0.9591059602649007,0.5608894417911225,0.6504594558565595
10,87.1505868434906,0.5693402290344238,0.8283112582781457,0.5598918585094105,0.6247057448765588,0.9043046357615894,0.5652381288844293,0.6440091772632839,0.9605960264900663,0.5672653410749728,0.6555950496611109
11,86.7283821105957,0.5525257587432861,0.8241721854304636,0.5579801981499025,0.6222973267076719,0.9019867549668874,0.5634047518251589,0.6419971542935603,0.9605960264900663,0.5654972494811995,0.6540316113082679
12,87.0436463356018,0.5508038997650146,0.8278145695364238,0.5526621465363201,0.6191904335806111,0.9044701986754967,0.557941543938837,0.638521013096837,0.9610927152317881,0.5599331662978466,0.6500945428788677
13,86.90713953971863,0.5703072547912598,0.8231788079470199,0.5566717912330521,0.6211689170507438,0.9013245033112582,0.5621146375614037,0.6409519689549928,0.9596026490066225,0.5641949594884281,0.6529145246490533
14,87.19806051254272,0.5499918460845947,0.8281456953642384,0.5592636392305289,0.6242697171440157,0.9028145695364238,0.5645282297425663,0.6432531867424154,0.9607615894039735,0.5665752757116885,0.6551138855421945
15,86.79765677452087,0.5494916439056396,0.825,0.558302060338486,0.6229519613176047,0.9019867549668874,0.5637336531659026,0.642526632652559,0.9602649006622517,0.5658402571942531,0.6545340415197807
16,86.7376606464386,0.5445756912231445,0.822682119205298,0.5587067039840229,0.6225513058709977,0.8980132450331125,0.5639637297864636,0.6416356095581452,0.9591059602649007,0.5661799065646982,0.6542355370891794
17,86.81645655632019,0.5482847690582275,0.8261589403973509,0.5599249053926225,0.6243699126955924,0.8995033112582781,0.5651864341844082,0.6431299302489469,0.9592715231788079,0.5673513008754092,0.6554526760071263
18,87.4486436843872,0.5544865131378174,0.8276490066225165,0.5596918690213406,0.624449973175959,0.9,0.5647196508292244,0.6427495734008115,0.9605960264900663,0.5669108265738504,0.6552355137116358
19,87.17165637016296,0.5558559894561768,0.8236754966887417,0.5574729974771379,0.62191574167597,0.8998344370860927,0.5628192172464627,0.6412494148422888,0.9589403973509933,0.5649737115793776,0.6534575825532526
20,87.10969924926758,0.5469443798065186,0.8245033112582781,0.560321993587724,0.6242812492671954,0.9004966887417218,0.5656565958044895,0.6435705603272195,0.9600993377483443,0.5678100974216023,0.6558508539627412
21,87.0310709476471,0.547966718673706,0.8278145695364238,0.5611073662356788,0.6256602800718307,0.9008278145695364,0.5662330824470363,0.6441947585494882,0.9586092715231788,0.5683422989502636,0.6561355351126865
22,86.91177129745483,0.5503406524658203,0.8253311258278145,0.5574269420792611,0.6223295212273746,0.8998344370860927,0.5626067624624851,0.6411798800746713,0.9607615894039735,0.5647867628964379,0.6536966849356362
23,87.4840919971466,0.5875380039215088,0.8294701986754967,0.5622722195942415,0.6269613613065202,0.9031456953642384,0.5673622581851346,0.6455605779587545,0.9600993377483443,0.5693906079141965,0.6572482471274154
24,86.61257767677307,0.5444126129150391,0.8283112582781457,0.5604610138757512,0.625355741763843,0.9029801324503312,0.5656541764604259,0.6442512037603878,0.9600993377483443,0.5676884031432273,0.655967913171167
25,85.72732377052307,0.5594418048858643,0.8279801324503311,0.5599185325344287,0.6247796713319246,0.9006622516556292,0.5650541826524773,0.6432710217493134,0.9592715231788079,0.567168654266655,0.6553392826226241
26,85.89405417442322,0.5461533069610596,0.8298013245033112,0.5619382686849596,0.6266505359538106,0.902317880794702,0.5670530363538103,0.6450886441894571,0.9604304635761589,0.5691406698958359,0.6570424879038506
27,85.88468194007874,0.5489695072174072,0.8271523178807947,0.5589295569221092,0.6238198911220282,0.9033112582781457,0.564177410428047,0.6430314006130902,0.9609271523178808,0.5662396725768886,0.6548680175106548
28,88.56780076026917,1.1120896339416504,0.8264900662251655,0.5599518422159169,0.6245282872124885,0.9,0.5651231535803889,0.6432023750170601,0.9587748344370861,0.5672463984908926,0.655311939879081
29,89.29747533798218,0.950188159942627,0.825,0.5611850231262502,0.625067826261483,0.8976821192052981,0.5663208053631753,0.6435586077521426,0.9596026490066225,0.5685695326638297,0.6563345507181094
30,87.11111402511597,0.9359326362609863,0.8298013245033112,0.5651635919268387,0.6291062803067975,0.9016556291390728,0.5701681187656855,0.6472964936630679,0.9591059602649007,0.5722385918913004,0.6591220104385911
31,87.63486886024475,1.542719841003418,0.8231788079470199,0.5558667087143921,0.6205321528268755,0.8996688741721854,0.561144674896412,0.6398367987453891,0.955794701986755,0.5631913015862083,0.6514307456539483
32,87.4579017162323,1.1554546356201172,0.8236754966887417,0.5585981025964488,0.6228740365561529,0.898841059602649,0.5638600641627552,0.6419380817951001,0.9576158940397351,0.565983536773123,0.6540461817197836
