Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,224.92024946212769,2.556133508682251,0.7577814569536424,0.41924090717964874,0.5000593366465332,0.8614238410596027,0.4265757513245616,0.526437175230444,0.9403973509933775,0.4294236473968471,0.5426966704473736
2,227.45735383033752,1.5471372604370117,0.7955298013245033,0.4779271785977097,0.5543361420744033,0.8841059602649006,0.48415266260916023,0.5768275897833921,0.9526490066225165,0.4865899271951115,0.5908878936676334
3,220.85765647888184,2.117180585861206,0.8145695364238411,0.5055989172711045,0.5800505730840767,0.8938741721854304,0.511136147368586,0.6001434240751075,0.9576158940397351,0.513456502264062,0.6133054049706322
4,220.90776872634888,1.0107271671295166,0.821523178807947,0.5204518159360885,0.5930445128287091,0.8993377483443709,0.5258941381422126,0.6127695529194804,0.9562913907284768,0.5279573981174109,0.6245131700933035
5,223.82770657539368,2.5700809955596924,0.8200331125827814,0.5312647167034605,0.6010372258931017,0.8971854304635761,0.5366784283496215,0.6206210324507683,0.9582781456953643,0.5388930558307321,0.6332186044011959
6,221.13125824928284,3.5112106800079346,0.8254966887417219,0.5340628613476317,0.6044234413152985,0.8993377483443709,0.5391736118361137,0.6230792246072266,0.9594370860927153,0.5413279109587967,0.635432549855873
7,221.7309067249298,2.5523784160614014,0.8281456953642384,0.5418827525491452,0.6109285988326711,0.9054635761589404,0.5471990701010552,0.6304157370953409,0.9610927152317881,0.5491959873941169,0.6418564456407428
8,222.8889741897583,2.561281204223633,0.8286423841059603,0.5424622227478201,0.6115316459140213,0.9028145695364238,0.5476718319022338,0.6303609359578024,0.9607615894039735,0.5497515919189172,0.6422790062078926
9,218.6342692375183,2.4213476181030273,0.827317880794702,0.5411856801219395,0.610243806318918,0.9006622516556292,0.5463265403869264,0.6288498524768091,0.9625827814569536,0.5485650987133465,0.6416075808744204
10,219.84515929222107,2.519096612930298,0.8241721854304636,0.5429375591296144,0.610931638821253,0.894205298013245,0.5478642782486691,0.6287228572046974,0.9592715231788079,0.5502463396452733,0.6421786789818533
11,218.71608710289001,1.8275494575500488,0.822682119205298,0.5421165773152543,0.6099877980598195,0.8990066225165563,0.5475323421366005,0.6294322207577098,0.9604304635761589,0.5497773660711421,0.6421290410446266
12,218.3658890724182,2.298593521118164,0.827317880794702,0.5475385656470119,0.6151876844390013,0.9021523178807948,0.5528577699360536,0.6342655639157571,0.9619205298013245,0.5549950730319435,0.6465438841921785
13,219.5664553642273,2.336790084838867,0.8256622516556291,0.5478695600756882,0.615090199380411,0.8986754966887417,0.5530212156422687,0.6336571583309611,0.9624172185430464,0.5553160246441655,0.6467760050674422
14,219.01269388198853,2.307953357696533,0.8276490066225165,0.5498648559865467,0.6169335731119138,0.898841059602649,0.5548842344520036,0.6350301723759944,0.9614238410596027,0.5571327198542447,0.6479047077430455
15,218.80792450904846,2.3937768936157227,0.8312913907284768,0.5493506911594669,0.6174844319052541,0.8993377483443709,0.5541015147955722,0.6347256477630581,0.9629139072847682,0.5563787831692778,0.6477900216517838
16,218.3836636543274,0.9929215908050537,0.8286423841059603,0.5495090271207838,0.6170114404385298,0.898841059602649,0.5544434417845883,0.6348384953572217,0.963907284768212,0.5567779735407411,0.6482173622058178
17,215.98721504211426,1.032334804534912,0.8301324503311258,0.5521933801114292,0.6193753066585349,0.9008278145695364,0.5571647958268836,0.6373307904389819,0.9635761589403974,0.5594227928915789,0.6502442708406382
18,217.48350501060486,2.5097856521606445,0.8276490066225165,0.5496075764743006,0.6168973520127473,0.9009933774834437,0.5547460135860174,0.6355031526542854,0.9620860927152318,0.5569112832798929,0.6480214766420788
19,219.42751002311707,2.6584653854370117,0.8332781456953643,0.550759355618629,0.6189231466186932,0.9018211920529802,0.5554995917319923,0.636232383152509,0.9637417218543046,0.5576878330080837,0.6489074595900823
20,219.0143337249756,2.7553439140319824,0.8276490066225165,0.5497143382739422,0.6168971175671759,0.898841059602649,0.55471007644877,0.6349676436665773,0.9632450331125828,0.5570008525279599,0.6481800969506418
21,218.3383755683899,1.4658408164978027,0.8311258278145696,0.5518054241564193,0.6193268401631772,0.9008278145695364,0.5566796676838237,0.6369977657242224,0.9629139072847682,0.5589081697409283,0.649767483702352
22,221.6509861946106,2.829620599746704,0.8301324503311258,0.5551729869652081,0.6216864653420552,0.9008278145695364,0.560148088425916,0.6396464040140143,0.96341059602649,0.5623966628011082,0.652519502186641
23,220.26915979385376,2.4984383583068848,0.8288079470198676,0.5507470697992244,0.6180516930026125,0.9033112582781457,0.5559631796336162,0.6369459205392509,0.9627483443708609,0.5580621877015615,0.6491125833400485
24,224.0298023223877,3.0338592529296875,0.8334437086092715,0.5551297566487989,0.6223105871955826,0.9009933774834437,0.5598895890010168,0.6394780503426551,0.9625827814569536,0.5620820403592278,0.6521147501674287
25,222.1995394229889,2.7512331008911133,0.8299668874172186,0.5566183117838768,0.6226954787977335,0.9024834437086092,0.5616968593368011,0.6410904382599344,0.963907284768212,0.5638865937808928,0.6536994559598067
26,222.60640215873718,1.0236642360687256,0.8332781456953643,0.5555457663197749,0.6226322541889949,0.9014900662251656,0.5602931473334555,0.6398988937883834,0.9642384105960264,0.562569243932777,0.6528434464808965
