Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,167.3974256515503,1.063675880432129,0.6966887417218544,0.33444641543151277,0.4201428667874671,0.8332781456953643,0.34402055563505296,0.4547921955966559,0.9407284768211921,0.3479352392462314,0.47698429136007825
2,163.27705597877502,0.5532174110412598,0.7652317880794702,0.42007555450436257,0.5026553685835092,0.8733443708609272,0.42777799185789317,0.5302393199130877,0.9544701986754967,0.4306934170166313,0.546926845066132
3,163.2267382144928,0.5577991008758545,0.7880794701986755,0.4552026831703988,0.5350506482656149,0.8844370860927152,0.4619513586850663,0.5594922178416012,0.9589403973509933,0.46464805668607895,0.574848433729741
4,163.45195817947388,0.5521667003631592,0.7996688741721855,0.4722110532954918,0.55092257044823,0.8938741721854304,0.47886474518201566,0.5748862914262719,0.9629139072847682,0.4813825964373328,0.5891492394928872
5,163.09940338134766,0.5533969402313232,0.8044701986754967,0.48088254231052374,0.558676716577431,0.8993377483443709,0.4875691395784742,0.5827926299036457,0.965728476821192,0.48997267019204555,0.5964765820149511
6,163.38869047164917,0.5552330017089844,0.8104304635761589,0.4851610296436462,0.563357468452799,0.8983443708609271,0.49133449314913685,0.5856736916895703,0.9625827814569536,0.4936725603693704,0.5989361372656679
7,163.2726628780365,0.5602023601531982,0.8135761589403974,0.49138764059707973,0.5688801758849903,0.9014900662251656,0.49752025701601527,0.5911485112777265,0.9615894039735099,0.4997191312074598,0.603577899825493
8,163.15773510932922,0.5589323043823242,0.8163907284768211,0.4965577367812477,0.5736819677517059,0.9,0.5025052239521116,0.5950040249539178,0.9655629139072848,0.5049376787193751,0.6086166420279063
9,163.25549268722534,0.5561833381652832,0.8185430463576159,0.49805121938400254,0.5753612318112106,0.9019867549668874,0.5039387435849244,0.5965792712283756,0.9644039735099338,0.5061868130857982,0.6094273784673323
10,163.39878392219543,0.555535078048706,0.8147350993377483,0.4954794754546421,0.5724575433815859,0.9013245033112582,0.5015526532826063,0.5944335865409354,0.9640728476821192,0.5038129037517052,0.6073532378312059
11,163.36672592163086,0.5605599880218506,0.8195364238410596,0.5003708083674984,0.5773984226438256,0.9019867549668874,0.5061549957889128,0.5983236634980619,0.963907284768212,0.5083892822623184,0.6110770749301726
12,163.2984390258789,0.5458202362060547,0.8175496688741721,0.5037526279827627,0.5793809131089439,0.9013245033112582,0.5096827131138135,0.600708594242891,0.9653973509933775,0.5119943849917618,0.6139023789337732
13,163.35563564300537,0.5612905025482178,0.8185430463576159,0.5047080968148862,0.5804184957489146,0.9036423841059603,0.5106593929584109,0.6019952331623509,0.965066225165563,0.5128689906773284,0.6146350511587411
14,163.44383001327515,0.55208420753479,0.8177152317880795,0.5066907127089263,0.5817439432856804,0.9008278145695364,0.5125702389584693,0.6028974742582216,0.964569536423841,0.5148725133360231,0.6160299079646676
15,163.4207465648651,0.5618526935577393,0.8175496688741721,0.5075868548302337,0.582383612176116,0.9029801324503312,0.5136585915612164,0.6041636723052389,0.963907284768212,0.5158688245499885,0.6167346225185559
16,163.38875150680542,0.5608315467834473,0.8211920529801324,0.5101874408703896,0.5851681777421901,0.9016556291390728,0.515885893747398,0.6056574669567206,0.9649006622516556,0.5181751426381886,0.6186948755023339
17,163.34834957122803,0.5529005527496338,0.8210264900662252,0.5079076001261443,0.5834059703140797,0.9014900662251656,0.5135504853875736,0.6038232199199022,0.965728476821192,0.5158513758296337,0.6170259592021252
18,163.38871455192566,0.5600500106811523,0.8225165562913908,0.5090522180174508,0.5846018579624507,0.9006622516556292,0.5146016033964675,0.6045174812329716,0.9637417218543046,0.5168881606699546,0.6175270566573465
19,163.18327689170837,0.5560953617095947,0.8197019867549669,0.5053825685903516,0.581214797851638,0.9008278145695364,0.5110909203636292,0.6018243539093822,0.9653973509933775,0.5133834399027718,0.615059745718066
20,163.5236554145813,0.5115675926208496,0.820364238410596,0.5094292678440044,0.584363436334568,0.901158940397351,0.5150971839940318,0.604868478741351,0.9660596026490066,0.5174254182300156,0.6182149031662316
21,163.32829427719116,0.5594398975372314,0.8210264900662252,0.5079895931882702,0.5834170437996871,0.9041390728476821,0.5137433759005899,0.6044142085811846,0.9649006622516556,0.5159422681097378,0.6169376997888585
22,162.09210777282715,0.556027889251709,0.8197019867549669,0.5098099968464221,0.5845748922393253,0.9019867549668874,0.5156626516678441,0.6055586129973017,0.9649006622516556,0.5179356864358247,0.6185214537384381
23,163.54511785507202,0.5612697601318359,0.8241721854304636,0.5127489356669837,0.5878637941585788,0.9031456953642384,0.5182985255341127,0.6079167211542958,0.965728476821192,0.5205633335631885,0.6208180035086481
