Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,126.21422791481018,0.7204375267028809,0.7466887417218543,0.3977049826553133,0.480979913531403,0.8640728476821192,0.4059326634767755,0.5107590753157861,0.948841059602649,0.4090256497488305,0.528273366904589
2,123.27496290206909,0.4289705753326416,0.7819536423841059,0.4479755991800691,0.5281122967392258,0.8807947019867549,0.454945991144354,0.5532427768629874,0.9561258278145696,0.45764444259849874,0.56872384606115
3,123.21739459037781,0.4334697723388672,0.797682119205298,0.47077262693156735,0.5495217894994732,0.8874172185430463,0.47705988628241885,0.5722859422255404,0.9571192052980132,0.47955669500601716,0.5866091625230806
4,123.56840205192566,0.4366719722747803,0.802317880794702,0.4805576579417652,0.558149929417718,0.8913907284768212,0.48685365727048,0.5808122429422972,0.9625827814569536,0.48939347773346686,0.5954243949400102
5,123.7450659275055,0.43064284324645996,0.8067880794701987,0.4884653894670457,0.5651313730033194,0.8948675496688742,0.4946044085379173,0.5874342669522854,0.9607615894039735,0.4969514980275103,0.6009554024591908
6,123.66242980957031,0.43570661544799805,0.812251655629139,0.49766562861347663,0.573551875805156,0.8966887417218543,0.5035655833843667,0.5949497510667574,0.9612582781456953,0.505911636132873,0.6082761738373144
7,123.50842642784119,0.43204736709594727,0.81158940397351,0.496821520550827,0.572693900591847,0.8938741721854304,0.5025549100537707,0.5935294011306667,0.9614238410596027,0.5050286659379323,0.6075000713802539
8,123.67584037780762,0.43259143829345703,0.8129139072847682,0.49850546620414266,0.5743005322202894,0.8971854304635761,0.5044428449929956,0.5957205002152269,0.9642384105960264,0.5068584307611675,0.6095245320408199
9,123.7244188785553,0.4362599849700928,0.8175496688741721,0.502166311888995,0.5781916288455626,0.9013245033112582,0.5079760014958732,0.5993682571752944,0.9635761589403974,0.510213709014479,0.6121749973490828
10,123.60790300369263,0.43693017959594727,0.8178807947019867,0.5015358588247671,0.5779528604870667,0.901158940397351,0.5073732942191989,0.5990792339051378,0.9620860927152318,0.5095565949295723,0.6116029787193599
11,123.76002407073975,0.4310934543609619,0.812251655629139,0.5004083885209725,0.5756704313563152,0.8995033112582781,0.5065242670533382,0.597801951770408,0.9635761589403974,0.5088159093045438,0.6109643371201366
12,123.7538058757782,0.4328646659851074,0.8177152317880795,0.5042753337538125,0.5798903550555289,0.8973509933774835,0.5099007439383718,0.6001495371368818,0.9620860927152318,0.5122589741958326,0.6135179991130505
13,123.80484509468079,0.43177151679992676,0.8201986754966888,0.5106109402922341,0.5852918264296282,0.901158940397351,0.5162126156764474,0.6057393484878557,0.9655629139072848,0.5185323448240791,0.6189962505495036
14,123.81481075286865,0.4287292957305908,0.8180463576158941,0.5084769525911917,0.5832409349290492,0.8966887417218543,0.5140388580821366,0.6032544604688133,0.9663907284768212,0.5165330183787623,0.6175735684031749
