Iteration,fit_time,evaluate_time,hr@10,mrr@10,ndcg@10,hr@20,mrr@20,ndcg@20,hr@40,mrr@40,ndcg@40
1,199.82963871955872,1.8930490016937256,0.7413907284768212,0.40479580573951324,0.4854312353123447,0.8541390728476821,0.4127779493656086,0.5141398506617496,0.9395695364238411,0.415891639911298,0.5317848134948066
2,198.8810248374939,0.9665822982788086,0.7935430463576159,0.48066258015347496,0.5559653103055077,0.885430463576159,0.48712107761695855,0.5792951683107188,0.948841059602649,0.48937060982778835,0.5922912667785948
3,199.23741173744202,1.1900784969329834,0.8109271523178808,0.5082327472931801,0.5811595524322198,0.8887417218543047,0.5137451278205848,0.6009748843324066,0.9524834437086093,0.5160253248144508,0.6140702896799759
4,200.30839347839355,1.0618484020233154,0.8160596026490067,0.5142166640386852,0.5870104692440204,0.8945364238410596,0.5196967124091004,0.6068968709515934,0.9541390728476821,0.5218310192799551,0.6191448614548625
5,201.40879893302917,1.3163950443267822,0.819205298013245,0.5260036923157814,0.5968315259464847,0.8973509933774835,0.5314575880523829,0.6166277126765225,0.9548013245033112,0.5335283112388486,0.6284559268965038
6,205.4819176197052,1.160149097442627,0.8233443708609272,0.5354821691369729,0.6050071864455415,0.8948675496688742,0.5405461420948816,0.623216255348803,0.9567880794701987,0.5427687039562665,0.6359512982017014
7,203.26523804664612,1.0392966270446777,0.8258278145695365,0.5336995427310011,0.6043079504915869,0.8983443708609271,0.5387203915388443,0.6226320480585085,0.9577814569536424,0.5408331188107091,0.6348196678870865
8,199.98086619377136,1.1442186832427979,0.8263245033112583,0.5446171029118064,0.6126619065778356,0.9014900662251656,0.5498150403348792,0.6316445656998799,0.9582781456953643,0.551843161558002,0.6433074692898489
9,199.686683177948,1.913177251815796,0.8256622516556291,0.5390074766109554,0.6082363242160844,0.8991721854304636,0.544153208778701,0.6268778280373929,0.9587748344370861,0.5463056928900475,0.639155554932611
10,191.97563457489014,1.808560848236084,0.8286423841059603,0.5449742457689506,0.6135963010984908,0.9006622516556292,0.5499683314628531,0.6318034197288991,0.9591059602649007,0.552052373636555,0.6437983742640442
11,189.32617330551147,2.3611373901367188,0.8286423841059603,0.5432669767686351,0.6122467622190209,0.9008278145695364,0.5482887588925589,0.6305119924388526,0.9597682119205299,0.550369804409326,0.6425724261571365
12,190.51097178459167,2.637094259262085,0.8302980132450332,0.5451648402186504,0.6141146844545675,0.8983443708609271,0.5499200374818498,0.6313630903538267,0.9594370860927153,0.5521158954518376,0.6439302392786426
13,189.32917046546936,2.4362025260925293,0.8294701986754967,0.5476115578681818,0.6157664227413326,0.9004966887417218,0.552616144573305,0.6338197233906596,0.9587748344370861,0.5547173233442273,0.6458193270281878
14,189.07583618164062,2.832036018371582,0.8321192052980132,0.5484293861032297,0.6169551122441624,0.9008278145695364,0.5532360493042454,0.634371604401484,0.9589403973509933,0.5553219962038812,0.6463197389329669
